2016_taxon_oid,Name,Classification,Root-NotRoot,Taxonomic_Group,IMG_Phylum,IMG_Class,IMG_Order,IMG_Family,IMG_Genus,Isolation_Site,taxon_oid_is_same,taxon_oid_is_modified_(either_updated_or_deleted),taxon_oid_was_updated,taxon_oid_was_deleted,updated_taxon_oid_if_applicable,current_taxon_oid,Domain,Sequencing_Status,Study_Name,Genome_Name_/_Sample_Name,Sequencing_Center,IMG_Genome_ID_,Phylum,Class,Order,Family,Genus,Species,NCBI_Taxon_ID,Strain,NCBI_Assembly_Accession,Temperature_Range,Type_Strain,Chlorophyll_Concentration,Habitat,Isolation,Salinity,Sample_Collection_Temperature,Genome_Size___*_assembled,Gene_Count___*_assembled,GC___*_assembled,COG_Count___*_assembled,COG_%___*_assembled,KOG_Count_,KOG_%_,Pfam_Count___*_assembled,Pfam_%___*_assembled,Enzyme_Count___*_assembled,Enzyme_%___*_assembled,KEGG_Count___*_assembled,KEGG_%___*_assembled,Horizontally_Transferred_Count,Horizontally_Transferred_%
2579778543,Bacillus_sp._H1m,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2579778543,Bacteria,Permanent Draft,Bacillus sp. H1m,Bacillus sp. H1m,University of Malaya,2579778543,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. H1m,1397277,H1m,GCA_000633295.1,,Unknown,,,,,,5702631,5799,34.98,3515,60.61,936,16.14,4697,81,1413,24.37,1426,24.59,5,0.09
2576861788,Bacillus_sp._JCM_19045,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2576861788,Bacteria,Permanent Draft,Bacillus sp. JCM 19045,Bacillus sp. JCM 19045,RIKEN,2576861788,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. JCM 19045,1460639,JCM 19045,GCA_000576325.1,,Unknown,,,,,,4314923,4749,40.98,2792,58.79,724,15.25,3714,78.21,1196,25.18,1250,26.32,6,0.13
2576861765,Bacillus_sp._JCM_19046,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2576861765,Bacteria,Permanent Draft,Bacillus sp. JCM 19046,Bacillus sp. JCM 19046,RIKEN,2576861765,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. JCM 19046,1460640,JCM 19046,GCA_000576345.1,,Unknown,,,,,,4312535,4822,40.98,2715,56.3,689,14.29,3744,77.64,1160,24.06,1215,25.2,2,0.04
2568526046,Bacillus_sp._JCM_19047,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2568526046,Bacteria,Permanent Draft,Bacillus sp. JCM 19047,Bacillus sp. JCM 19047,RIKEN,2568526046,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. JCM 19047,1460641,JCM 19047,GCA_000576365.1,,Unknown,,,,,,4047212,4365,39.99,2601,59.59,689,15.78,3451,79.06,1108,25.38,1180,27.03,85,1.95
649989911,Bacillus_sp._M3-13,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,649989911,Bacteria,Permanent Draft,Bacillus sp. M3-13,Bacillus sp. M3-13,ANRT,649989911,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. m3-13,406124,m3-13,GCA_000175075.1,,Unknown,,Aquatic,water column in Cuatro Cienegas Mexico,,,4137575,4493,40.73,2528,56.27,690,15.36,3414,75.98,1107,24.64,1139,25.35,135,3
2576861039,Bacillus_sp._NSP2.1,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2576861039,Bacteria,Permanent Draft,Bacillus sp. NSP2.1 Genome sequencing,Bacillus sp. NSP2.1,Sequencher Tech Pvt. Ltd.,2576861039,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. NSP2.1,1071072,NSP2.1,GCA_000470975.1,,Unknown,,,,,,5426897,5361,53.99,3262,60.85,849,15.84,4246,79.2,1349,25.16,1494,27.87,17,0.32
2554235235,Bacillus_sp._NSP9.1,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2554235235,Bacteria,Permanent Draft,Draft genome sequence of a moderately halophilic Bacillus sp. NSP9.1,Bacillus sp. NSP9.1,Sequencher Tech Pvt. Ltd.,2554235235,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. NSP9.1,1071078,NSP9.1,GCA_000465465.1,,Unknown,,,,,,4511959,4700,45.64,3074,65.4,832,17.7,3909,83.17,1358,28.89,1419,30.19,13,0.28
2571042037,Bacillus_sp._RP1137,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2571042037,Bacteria,Permanent Draft,Bacillus sp. RP1137,Bacillus sp. RP1137,Institute of Marine and Environmental Technology (IMET),2571042037,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. RP1137,1380110,RP1137,GCA_000500145.1,,Unknown,,,,,,5878038,6146,37.51,3752,61.05,1076,17.51,4861,79.09,1597,25.98,1600,26.03,12,0.2
2606217744,Bacillus_sp._RU9509.4,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2606217744,Bacteria,Permanent Draft,Aquatic microbiome from duckweeds obtained from Rutgers Duckweed Stock Cooperative (RDSC),Bacillus sp. RU9509.4,DOE Joint Genome Institute (JGI),2606217744,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. ru9509.4,1761768,RU9509.4,GCA_900119345.1,,Unknown,,,,,,3706009,3868,41.19,2640,68.25,732,18.92,3327,86.01,1194,30.87,1230,31.8,4,0.1
2554235236,Bacillus_sp._SB47,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2554235236,Bacteria,Permanent Draft,Draft genome sequence of an obligate and extreme halophilic Bacillus sp. SB47,Bacillus sp. SB47,Sequencher Tech Pvt. Ltd.,2554235236,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. SB47,1071079,SB47,GCA_000465445.1,,Unknown,,,,,,4464274,4609,45.5,3020,65.52,831,18.03,3818,82.84,1350,29.29,1390,30.16,7,0.15
2579778569,Bacillus_sp._SB49,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2579778569,Bacteria,Permanent Draft,Draft genome sequence of an extreme halophilic Bacillus sp. SB49,Bacillus sp. SB49,Sequencher Tech Pvt. Ltd.,2579778569,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. SB49,1071080,SB49,GCA_000469135.1,,Unknown,,,,,,3709667,3869,46.97,2646,68.39,777,20.08,3224,83.33,1168,30.19,1215,31.4,6,0.16
2609459993,Bacillus_sp._SJS,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2609459993,Bacteria,Permanent Draft,Bacillus sp. SJS,Bacillus sp. SJS,"Genome Consortium for Active Teaching (GCAT), Indiana University, Lycoming College",2609459993,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. SJS,1423321,SJS,GCA_000732485,,Unknown,,,,,,4148893,4278,43.3,2730,63.81,775,18.12,3501,81.84,1164,27.21,1207,28.21,53,1.24
2576861273,Bacillus_sp._TS-2,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2576861273,Bacteria,Permanent Draft,Bacillus sp. TS-2,Bacillus sp. TS-2,Toyo University,2576861273,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. TS-2,1450694,TS-2,GCA_000586495.1,,Unknown,,,,,,4360646,4164,35.61,2669,64.1,669,16.07,3392,81.46,1108,26.61,1169,28.07,72,1.73
2522572150,Bacillus_sp._URHB0009,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2522572150,Bacteria,Permanent Draft,Mediterranean Grassland Soil Metagenome (MGSM): Enabling a systems view of soil carbon and nitrogen biogeochemistry under a changing climate.,Bacillus sp. URHB0009,DOE Joint Genome Institute (JGI),2522572150,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. URHB0009,1298866,URHB0009,GCA_000426085.1,,Unknown,,"Aquatic, Fresh water",Lake Washington,,,5377210,5468,39.1,3272,59.84,932,17.04,4287,78.4,1401,25.62,1456,26.63,11,0.2
2551306418,Bacillus_sp._WBUNB001_A,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2551306418,Bacteria,Permanent Draft,Bacillus sp. WBUNB001_A,Bacillus sp. WBUNB001_A,West bengal University of Technology,2551306418,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. WBUNB001,1234146,WBUNB001_A,GCA_000309525.1,,Unknown,,,,,,5609063,6509,35.08,3120,47.93,818,12.57,4879,74.96,1312,20.16,1329,20.42,3,0.05
2551306518,Bacillus_sp._WBUNB009,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2551306518,Bacteria,Permanent Draft,Bacillus sp. WBUNB009,Bacillus sp. WBUNB009,West bengal University of Technology,2551306518,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. WBUNB009,1209372,WBUNB009,GCA_000319735.1,,Unknown,,,raw sewage canal,,,5868738,7959,34.89,2582,32.44,668,8.39,5533,69.52,1140,14.32,1151,14.46,29,0.36
2609460072,Bacillus_subtilis_D7XPN1,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2609460072,Bacteria,Permanent Draft,Bacillus subtilis D7XPN1,Bacillus stercoris D7XPN1,Griffith University,2609460072,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus stercoris,2054641,D7XPN1,GCA_000738015.1,,Unknown,,,Commercial Bioreactor-Degrading Food Waste,,,4079419,4801,43.8,2498,52.03,654,13.62,4012,83.57,1063,22.14,1119,23.31,8,0.17
2547132049,Bacillus_subtilis_gtP20b,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2547132049,Bacteria,Permanent Draft,Bacillus subtilis gtP20b,Bacillus subtilis gtP20b,Zhejiang University,2547132049,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,903507,gtP20b,GCA_000183765,Mesophile,Unknown,,"Aquatic, Plants, Sediment, Soil",sediment in 68 m water depth in the Indian Ocean and from the layer close to the ocean bottom surface.,,,4205767,4264,44,2940,68.95,854,20.03,3649,85.58,1270,29.78,1327,31.12,7,0.16
2609460316,Bacillus_subtilis_GXA-28,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2609460316,Bacteria,Permanent Draft,Bacillus subtilis GXA-28 Genome sequencing,Bacillus subtilis GXA-28,Guangxi Unversity,2609460316,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,1423,GXA-28,GCA_000735115.1,,Unknown,,,,,,4261419,4417,43.59,2963,67.08,848,19.2,3704,83.86,1296,29.34,1345,30.45,71,1.61
650377907,Bacillus_subtilis_natto_BEST195,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,650377907,Bacteria,Finished,Bacillus subtilis natto BEST195,Bacillus subtilis natto BEST195,Keio University,650377907,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,645657,BEST195,GCA_000209795,Mesophile,Unknown,,Soil,fermented soybeans,,,4097429,4504,43.58,2764,61.37,771,17.12,3579,79.46,1238,27.49,1268,28.15,43,0.95
2571042693,Bacillus_subtilis_QH-1,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2571042693,Bacteria,Permanent Draft,Bacillus subtilis QH-1,Bacillus subtilis QH-1,"China University of Geosciences, Beijing",2571042693,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,1437006,QH-1,GCA_000582885.1,,Unknown,,,,,,4034036,4163,43.71,2902,69.71,833,20.01,3578,85.95,1269,30.48,1320,31.71,2,0.05
2551306393,Bacillus_subtilis_S1-4,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2551306393,Bacteria,Permanent Draft,Bacillus subtilis S1-4,Bacillus subtilis S1-4,Chinese Center for Disease Control and Prevention,2551306393,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,1230477,S1-4,GCA_000340295.1,,Unknown,,,,,,4454050,4972,43.08,2932,58.97,804,16.17,3949,79.42,1265,25.44,1301,26.17,20,0.4
2521172700,Bacillus_subtilis_subtilis_BSP1,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2521172700,Bacteria,Finished,Bacillus subtilis subtilis str. BSP1,Bacillus subtilis subtilis BSP1,DSM,2521172700,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,1192196,BSP1,GCA_000321395.1,,Unknown,,,,,,4043754,3948,43.87,2777,70.34,794,20.11,3460,87.64,1248,31.61,1290,32.67,12,0.3
2519899798,Bacillus_subtilis_subtilis_SC-8,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2519899798,Bacteria,Permanent Draft,Bacillus subtilis subtilis SC-8,Bacillus subtilis subtilis SC-8,Chung-Ang University,2519899798,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,1089443,SC-8,GCA_000230755,,Unknown,,,Korean traditional fermented-soybean food,,,4138818,4297,43.46,2850,66.33,810,18.85,3566,82.99,1273,29.63,1304,30.35,2,0.05
2585427716,Bacillus_tequilensis_KCTC_13622,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2585427716,Bacteria,Permanent Draft,Bacillus tequilensis KCTC 13622,Bacillus tequilensis KCTC 13622,Korea Research Institute of Bioscience and Biotechnology,2585427716,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus tequilensis,1423686,KCTC 13622,GCA_000507145.1,,Unknown,,,,,,3981302,4176,43.86,2761,66.12,789,18.89,3485,83.45,1225,29.33,1257,30.1,15,0.36
2551306485,Bacillus_thuringiensis_DAR_81934,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2551306485,Bacteria,Permanent Draft,Bacillus thuringiensis DAR 81934,Bacillus thuringiensis DAR 81934,Charles Sturt University,2551306485,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,1257079,DAR 81934,GCA_000342025.1,,Unknown,,,Soil,,,5759499,6010,35.01,3462,57.6,946,15.74,4833,80.42,1442,23.99,1470,24.46,6,0.1
637000023,Bacillus_thuringiensis_konkukian_sv._H34_97-27,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,637000023,Bacteria,Finished,WFO-LANL Proposal,Bacillus thuringiensis konkukian sv. H34 97-27,"DOE Joint Genome Institute (JGI), Los Alamos National Laboratory",637000023,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,281309,97-27,GCA_000008505,Mesophile,Unknown,,"Host, Soil",Severe human tissue necrosis,,,5314794,5452,35.37,3249,59.59,912,16.73,4444,81.51,1387,25.44,1417,25.99,13,0.24
2571042112,Bacillus_thuringiensis_LM1212,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2571042112,Bacteria,Permanent Draft,Bacillus thuringiensis LM1212,Bacillus thuringiensis LM1212,Chinese Academy of Agricultural Sciences,2571042112,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,1417985,LM1212,GCA_000500585.1,,Unknown,,,,,,6062180,6416,35.34,3490,54.4,905,14.11,5016,78.18,1430,22.29,1424,22.19,27,0.42
643886087,Bacillus_thuringiensis_sv._kurstaki_T03a001,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,643886087,Bacteria,Permanent Draft,Bacillus thuringiensis genome project - Naval Medical Research Center,Bacillus thuringiensis sv. kurstaki T03a001,Naval Medical Research Center,643886087,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,527023,T03a001,GCA_000161575,Mesophile,Unknown,,"Host, Plant surface, Soil","Mediterranean flour moth, Ephestia kuhniella",,,5493868,5653,34.97,3154,55.79,880,15.57,4439,78.52,1364,24.13,1363,24.11,20,0.35
643886091,Bacillus_thuringiensis_sv._thuringiensis_T01001,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,643886091,Bacteria,Permanent Draft,Bacillus thuringiensis genome project - Naval Medical Research Center,Bacillus thuringiensis sv. thuringiensis T01001,Naval Medical Research Center,643886091,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,527025,T01001,GCA_000161515,Mesophile,Unknown,,"Host, Plant surface, Soil","Mediterranean flour moth, Ephestia kuhniella",,,6298523,6414,34.81,3425,53.4,922,14.37,4918,76.68,1454,22.67,1471,22.93,2,0.03
2585427662,Bacillus_thuringiensis_sv._kurstaki_HD-1,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2585427662,Bacteria,Finished,Bacillus thuringiensis serovar kurstaki str. HD-1 Genome sequencing - Huazhong Agricultural University,Bacillus thuringiensis sv. kurstaki HD-1,Huazhong Agricultural University,2585427662,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,1261129,HD-1,GCA_000717535.1,,Unknown,,Soil,soil,,,6766594,6920,34.92,3680,53.18,940,13.58,5159,74.55,1485,21.46,1458,21.07,1,0.01
2568526216,Bacillus_thuringiensis_sv._tolworthi_NA205-2,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2568526216,Bacteria,Permanent Draft,Bacillus thuringiensis sv. tolworthi NA205-2,Bacillus thuringiensis sv. tolworthi NA205-2,Public University of Navarra,2568526216,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,1306023,NA205-2,GCA_000571955.1,,Unknown,,,,,,6510053,6679,34.72,3704,55.46,954,14.28,5141,76.97,1495,22.38,1506,22.55,3,0.04
2547132138,Bacillus_timonensis_MM10403188,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2547132138,Bacteria,Permanent Draft,Bacillus sp. 10403023,Bacillus timonensis MM10403188,Centre National de la Recherche Scientifique (CNRS),2547132138,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus timonensis,1033734,MM10403188,GCA_000285535.1,Mesophile,Yes,,"Feces, Gastrointestinal tract, Host",human feces,,,4608729,4756,37.28,3001,63.1,849,17.85,3865,81.27,1262,26.53,1330,27.96,120,2.52
2558309069,Bacillus_toyonensis_BCT-7112,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2558309069,Bacteria,Finished,Bacillus toyonensis BCT-7112,Bacillus toyonensis BCT-7112,"RUBINUM, S.A.",2558309069,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus toyonensis,1415784,BCT-7112,GCA_000496285.1,,Yes,,,,,,5025419,5075,35.56,3151,62.09,866,17.06,4199,82.74,1340,26.4,1355,26.7,2,0.04
2563367146,Bacillus_weihenstephanensis_FSL_H7-687,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2563367146,Bacteria,Permanent Draft,Bacillus weihenstephanensis FSL H7-687,Bacillus weihenstephanensis FSL H7-687,The National Center for Biological Sciences,2563367146,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,1227358,FSL H7-687,GCA_000517985.1,,Unknown,,,,,,5673545,5857,35.23,3464,59.14,928,15.84,4727,80.71,1425,24.33,1465,25.01,2,0.03
2563367145,Bacillus_weihenstephanensis_FSL_R5-860,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2563367145,Bacteria,Permanent Draft,Bacillus weihenstephanensis FSL R5-860,Bacillus weihenstephanensis FSL R5-860,The National Center for Biological Sciences,2563367145,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,1227359,FSL R5-860,GCA_000518025.1,,Unknown,,,,,,5633049,5843,35.01,3410,58.36,929,15.9,4692,80.3,1422,24.34,1435,24.56,9,0.15
2563367135,Bacillus_weihenstephanensis_NBRC_101238,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2563367135,Bacteria,Permanent Draft,Bacillus weihenstephanensis NBRC 101238,Bacillus weihenstephanensis NBRC 101238,National Institute of Technology and Evaluation,2563367135,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus mycoides,1220585,NBRC 101238,GCA_000513155.1,,Unknown,,,pasteurized milk,,,5571630,5746,35.21,3380,58.82,903,15.72,4580,79.71,1417,24.66,1463,25.46,1,0.02
2639763045,Bacillus_sp._BH072,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2639763045,Bacteria,Finished,Bacillus sp. BH072 Genome sequencing,Bacillus sp. BH072,University of Groningen,2639763045,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. BH072,1570330,BH072,GCA_000827045.1,,,,,,,,4069641,4028,46.37,2755,68.4,803,19.94,3424,85,1222,30.34,1264,31.38,0,0
2636415661,Bacillus_bombysepticus_Wang,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2636415661,Bacteria,Finished,Bacillus bombysepticus str. Wang Genome sequencing,Bacillus bombysepticus Wang,"Southwest University, China",2636415661,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus bombysepticus,1330043,Wang,GCA_000831065.1,,Unknown,,,,,,5873592,5884,34.93,3487,59.26,964,16.38,4699,79.86,1446,24.58,1482,25.19,7,0.12
2630968476,Bacillus_campisalis_SA2-6,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2630968476,Bacteria,Permanent Draft,Bacillus campisalis strain SA2-6 sp.nov genome sequencing,Bacillus campisalis SA2-6,Institute of Microbial Technology,2630968476,Firmicutes,Bacilli,Bacillales,Bacillaceae,Mesobacillus,Mesobacillus campisalis,1408103,SA2-6,GCA_000986785.1,,Yes,,,,,,5182058,5300,45.44,3410,64.34,1026,19.36,4272,80.6,1478,27.89,1498,28.26,66,1.25
2627853654,Bacillus_sp._L_1B0_5,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2627853654,Bacteria,Permanent Draft,Bacillus sp. L_1B0_5 Genome sequencing,Bacillus sp. L_1B0_5,University of Malaya,2627853654,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. L_1B0_5,1586646,L_1B0_5,GCA_000836715.1,,,,,,,,6359865,6690,34.74,3726,55.7,971,14.51,5164,77.19,1469,21.96,1493,22.32,1,0.01
2623620575,Bacillus_cereus_B4077,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2623620575,Bacteria,Permanent Draft,Draft Genome Sequences of Eight Spore- Forming Food Isolates of Bacillus cereus Genome sequencing,Bacillus cereus B4077,University of Groningen,2623620575,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,1396,B4077,GCA_001008565.1,,,,,chilled dessert,,,6055568,6203,34.95,3566,57.49,944,15.22,4858,78.32,1461,23.55,1481,23.88,16,0.26
2623620577,Bacillus_cereus_B4087,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2623620577,Bacteria,Permanent Draft,Draft Genome Sequences of Eight Spore- Forming Food Isolates of Bacillus cereus Genome sequencing,Bacillus cereus B4087,University of Groningen,2623620577,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,1396,B4087,GCA_001008645.1,,,,,pea soup,,,5571130,5861,35.14,3389,57.82,909,15.51,4606,78.59,1395,23.8,1416,24.16,7,0.12
2623620453,Bacillus_aryabhattai_B8W22,NPA,NPA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Unknown,1,0,0,0,,2623620453,Bacteria,Permanent Draft,The Agave Microbiome: Exploring the role of microbial communities in plant adaptations to desert environments,Priestia aryabhattai B8W22,DOE Joint Genome Institute (JGI),2623620453,Bacillota,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia aryabhattai,1358420,B8W22,GCA_900101665.1,,Yes,,Stratosphere,Cryogenic tube used for collecting an air sample,,,6231085,6545,37.3,3854,58.88,1137,17.37,5053,77.2,1659,25.35,1625,24.83,54,0.83
2522125133,Bacillus_flexus_27Col1.1E,PA,RA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NC,1,0,0,0,,2522125133,Bacteria,Permanent Draft,Rhizosphere Grand Challenge Isolate Sequencing,Bacillus megaterium 27Col1.1E,DOE Joint Genome Institute (JGI),2522125133,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,1404,27Col1.1E,GCA_000527015.1,,Unknown,,,,,,5460379,5722,37.7,3551,62.06,1040,18.18,4553,79.57,1531,26.76,1523,26.62,37,0.65
2517572206,Bacillus_sp._105MF,PA,RA,Bacillales,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NC,1,0,0,0,,2517572206,Bacteria,Permanent Draft,Rhizosphere Grand Challenge Isolate Sequencing,Bacillus sp. 105MF,DOE Joint Genome Institute (JGI),2517572206,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. 105MF,1151120,105MF,GCA_000374885.1,,Unknown,,,,,,5821940,6155,35.3,3327,54.05,899,14.61,4725,76.77,1363,22.14,1345,21.85,29,0.47
